,product url,ranking,brand,product name,number of ratings,size,star rating,price(in sek),color,date first available
50,https://www.amazon.se/Muggh%C3%A5llare-barnvagnstillbeh%C3%B6r-flaskh%C3%A5llare-kaffeh%C3%A5llare-mountainbikes/dp/B0BZR5QHCJ/ref=zg_bs_g_baby_sccl_1/260-7961230-0346043?psc=1,#51,Rhitchy,"Mugghållare för barnvagnar, barnvagnstillbehör, mugghållare för barnvagn, dubbel flaskhållare, universell mugghållare, cykel, 360° vridbar kaffehållare, för vagnar, mountainbikes, barnvagn, rullstol",2,Size data not available,,"100,",Color not available,Date first available data not available
51,https://www.amazon.se/Ingenuity-hopf%C3%A4llbara-hastigheter-volymreglering-leksaksbygel/dp/B017XNL39S/ref=zg_bs_g_baby_sccl_2/260-7961230-0346043?psc=1,#52,Ingenuity,"Ingenuity, Hugs & Hoots hopfällbara och bärbara babygunga med 5 hastigheter, 8 melodier, volymreglering och avtagbar leksaksbygel",11 234,Size data not available,,"1 015,",Grå,Date first available data not available
52,https://www.amazon.se/Uppbl%C3%A5sbar-vattenmatta-vattenlekmatta-utveckling-stimulerande/dp/B098B43V6N/ref=zg_bs_g_baby_sccl_3/260-7961230-0346043?psc=1,#53,RETOO,"Retoo Uppblåsbar och sensorisk vattenmatta för baby med måtten 66 x 50 cm, PVC, vattenlekmatta för 3, 6, 9 månader, perfekt för tidig utveckling, leksak, stimulerande tillväxt för ditt barn",355,Size data not available,,"99,",flerfärgad,Date first available data not available
53,https://www.amazon.se/Playshoes-Baby-universell-barnvagn-regnskydd/dp/B01GUVJVP2/ref=zg_bs_g_baby_sccl_4/260-7961230-0346043?psc=1,#54,Playshoes,Playshoes Baby resa universell barnvagn barnvagn barnvagn regnskydd,2 539,Size data not available,,"172,",genomskinlig,Date first available data not available
54,https://www.amazon.se/Vicloon-haklappar-absorberande-vattent%C3%A4ta-tryckknappar/dp/B09F8VRNSX/ref=zg_bs_g_baby_sccl_5/260-7961230-0346043?psc=1,#55,Vicloon,"Vicloon haklappar, 10 stycken mjuka absorberande och vattentäta halsdukar dregla haklappar rapa trasor baby med tryckknappar för pojkar och flickor småbarn",1 827,Size data not available,,"84,",blandad färg,Date first available data not available
55,https://www.amazon.se/Alpine-Muffy-Baby-h%C3%B6rselskydd-h%C3%B6rselskador/dp/B071H56GPH/ref=zg_bs_g_baby_sccl_6/260-7961230-0346043?psc=1,#56,Alpine,Alpine Muffy Baby hörselskydd – hörselskydd för spädbarn och småbarn från 12 till 36 månader – bullerskydd förhindrar hörselskador – förbättrar sömnen på språng – bekväm passform – blå,16 267,Size data not available,,"277,",Color not available,Date first available data not available
56,https://www.amazon.se/Twistshake-Mobilh%C3%A5llare-f%C3%B6r-Tour-Barnvagn/dp/B09719B93D/ref=zg_bs_g_baby_sccl_7/260-7961230-0346043?psc=1,#57,Twistshake,Twistshake Mobilhållare för Tour Barnvagn,6,Size data not available,,"149,",svart,Date first available data not available
57,https://www.amazon.se/Haakaa-Manuell-br%C3%B6stpump-klar-100/dp/B07CWK4S5W/ref=zg_bs_g_baby_sccl_8/260-7961230-0346043?psc=1,#58,haakaa,"Haakaa Manuell bröstpump, klar, 100 ml (4 uns)",79 220,Size data not available,,"189,",Klar,Date first available data not available
58,https://www.amazon.se/Sk%C3%B6tv%C3%A4ska-bebisbl%C3%B6jor-bl%C3%B6jv%C3%A4ska-sk%C3%B6tmatta-vattent%C3%A4t/dp/B08Z392NR8/ref=zg_bs_g_baby_sccl_9/260-7961230-0346043?psc=1,#59,KADUNDI,"Skötväska för bebisblöjor, tygväska, blöjväska, ryggsäck med axelrem och skötmatta, bärbar, vattentät, stor kapacitet (grå)",254,Size data not available,,"299,",Grå,Date first available data not available
59,https://www.amazon.se/Bramble-Resev%C3%A4ska-Flygplan-babyskydd-Vattent%C3%A4t/dp/B07QNLPS27/ref=zg_bs_g_baby_sccl_10/260-7961230-0346043?psc=1,#60,Bramble,Bramble - Extra Stor Reseväska för Flygplan Till Barnvagn/babyskydd - Vattentät - Gate Check - 120 x 58 cm,953,Size data not available,,"329,",grå,Date first available data not available
60,https://www.amazon.se/Barnfilt-bebis-p%C3%A5slakan-spj%C3%A4ls%C3%A4ng-100x135/dp/B07942KY44/ref=zg_bs_g_baby_sccl_11/260-7961230-0346043?psc=1,#61,Totsy Baby,Barnfilt bebis påslakan spjälsäng 100x135 cm - babyfilt och kudde 40x60 cm Barnpåslakanset täcke sängkläder mikrofiber vit,561,Size data not available,,"268,",Vit,Date first available data not available
61,https://www.amazon.se/NCVI-br%C3%B6stpumpar-amningsmj%C3%B6lkspump-spegelpeksk%C3%A4rm-%C3%A5terfl%C3%B6desskydd/dp/B08PD2FV1F/ref=zg_bs_g_baby_sccl_12/260-7961230-0346043?psc=1,#62,NCVI,"NCVI dubbla elektriska bröstpumpar, bärbar dubbel amningsmjölkspump med 4 flänsar, spegelpekskärm LED-skärm, 4 lägen & 9 nivåer återflödesskydd BPA-fri",3 776,Size data not available,,"699,",Color not available,Date first available data not available
62,https://www.amazon.se/Medela-Upps%C3%A4ttning-150-BPA-flaskor-kylsk%C3%A5pss%C3%A4ker/dp/B000OE2XFC/ref=zg_bs_g_baby_sccl_13/260-7961230-0346043?psc=1,#63,Medela,Medela Uppsättning av 150 ml BPA-flaskor – set med 3 flaskor för att uttrycka och förvara bröstmjölk i en hållbar zer- och kylskåpssäker design,8 025,Size data not available,,"92,",Klar,Date first available data not available
63,https://www.amazon.se/Tommee-Tippee-Sangenic-Twist-Bl%C3%B6jkassering/dp/B07KBC5V4M/ref=zg_bs_g_baby_sccl_14/260-7961230-0346043?psc=1,#64,TOMMEE TIPPEE,"Tommee Tippee Sangenic Twist & Click Blöjkassering, Grå, Paket med 18",15 030,Size data not available,,"965,",Grå,Date first available data not available
64,https://www.amazon.se/Lysforescerande-stj%C3%A4rnor-klisterm%C3%A4rken-undervattens-v%C3%A4ggklisterm%C3%A4rken-barnkammare/dp/B0BL2HT25L/ref=zg_bs_g_baby_sccl_15/260-7961230-0346043?psc=1,#65,COCHIE,"Lysforescerande stjärnor tak, lysande marint liv klistermärken, globalt undervattens-väggklistermärken för bebisrum, barnkammare badrum",27,Size data not available,,"177,",Ocean klistermärken,Date first available data not available
65,https://www.amazon.se/Roba-1949N-Booster-s%C3%A4te-Bl%C3%A5-62/dp/B07D42P4R1/ref=zg_bs_g_baby_sccl_16/260-7961230-0346043?psc=1,#66,roba,"Roba 1949N Booster-säte, Blå, 62 x 28 x 2,5 cm",4 586,Size data not available,,"210,",blå,Date first available data not available
66,https://www.amazon.se/Johnson-Puder-200-g/dp/B008A4XMOY/ref=zg_bs_g_baby_sccl_17/260-7961230-0346043?psc=1,#67,Johnson & Johnson,"Johnson & Johnson Puder, 200 g",69,Size data not available,,"80,",Color not available,Date first available data not available
67,https://www.amazon.se/Tommee-Tippee-Twist-Click-P%C3%A5fyllningskassetter/dp/B08ZKPPSNL/ref=zg_bs_g_baby_sccl_18/260-7961230-0346043?psc=1,#68,TOMMEE TIPPEE,"Tommee Tippee Twist & Click Påfyllningskassetter, 12 st",6 651,Size data not available,,"775,",GRÅ,Date first available data not available
