,product url,ranking,brand,product name,number of ratings,size,star rating,price(in sek),color,date first available
19,https://www.amazon.se/TRIXIE-Kl%C3%B6smatta-Brun-41-24/dp/B0160VM4LU/ref=zg_bs_g_pet-supplies_sccl_20/258-2527039-1537616?psc=1,#20,TRIXIE,"TRIXIE Klösmatta, Brun, 41 × 7 × 24 cm",7 720,Size data not available,Star rating data not available,"92,",Color not available,Date first available data not available
20,https://www.amazon.se/Ever-Clean-Clumping-kattsand-oparfymerad/dp/B00VTMVY9E/ref=zg_bs_g_pet-supplies_sccl_21/258-2527039-1537616?psc=1,#21,Ever Clean,"Ever Clean Extra Strong Clumping kattsand, 10 l, oparfymerad",1 226,Size data not available,Star rating data not available,"248,",Color not available,Date first available data not available
21,https://www.amazon.se/PETKIT-Filterenheter-EVERSWEET-CYBERTIAL-Reservfilter/dp/B0BK923TZY/ref=zg_bs_g_pet-supplies_sccl_22/258-2527039-1537616?psc=1,#22,PETKIT,"PETKIT Filterenheter för EVERSWEET 2, EVERSWEET 3 och CYBERTIAL PUREDRINK, Reservfilter… (3.0 5Pcs)",326,Size data not available,Star rating data not available,"239,",Vit,Date first available data not available
22,https://www.amazon.se/TRIXIE-31378-Hundmat-240-g/dp/B01347GO3C/ref=zg_bs_g_pet-supplies_sccl_23/258-2527039-1537616?psc=1,#23,TRIXIE,"TRIXIE 31378 Hundmat, 240 g",2 229,Size data not available,Star rating data not available,"108,",Color not available,Date first available data not available
23,https://www.amazon.se/fodersk%C3%A5lar-kattsk%C3%A5lar-matsk%C3%A5lar-transparent-kattmatsk%C3%A5l/dp/B08VN7YL47/ref=zg_bs_g_pet-supplies_sccl_24/258-2527039-1537616?psc=1,#24,N\C,"NC foderskålar kattmat, 15° lutbara kattskålar dubbla matskålar kattmat transparent kattmatskål kattskålar för katt valp mat och vatten",322,Size data not available,Star rating data not available,"148,",Color not available,Date first available data not available
24,https://www.amazon.se/FLEXI-Koppel-8-m-R%C3%B6d/dp/B01HDAX524/ref=zg_bs_g_pet-supplies_sccl_25/258-2527039-1537616?psc=1,#25,FLEXI,"FLEXI Koppel, 8 m, Röd",20 650,8 m,Star rating data not available,"286,",Röd,Date first available data not available
25,https://www.amazon.se/Dehner-Hundsnack-tuggrullar-r%C3%B6d-stycken/dp/B0157V16M2/ref=zg_bs_g_pet-supplies_sccl_26/258-2527039-1537616?psc=1,#26,Dehner,"Dehner Hundsnack, tuggrullar röd, 50 stycken",609,350 g (1er Pack),Star rating data not available,"55,",Color not available,Date first available data not available
26,https://www.amazon.se/Classic-800193-Crystal-Deluxe-Vattenflaska/dp/B000LXTX7C/ref=zg_bs_g_pet-supplies_sccl_27/258-2527039-1537616?psc=1,#27,CLASSIC,"Classic 800193 Crystal Deluxe Vattenflaska för Djur, 600 ml",18,Size data not available,Star rating data not available,"35,",Genomskinlig,Date first available data not available
27,https://www.amazon.se/TRIXIE-Str%C3%B6skopa-Olika-F%C3%A4rger-10-5/dp/B000958698/ref=zg_bs_g_pet-supplies_sccl_28/258-2527039-1537616?psc=1,#28,TRIXIE,"TRIXIE Ströskopa, Olika Färger, 26 x 10.5 cm",5 436,Size data not available,Star rating data not available,"18,",Olika Färger,Date first available data not available
28,https://www.amazon.se/TRIXIE-44333-Trixie-Skyddsn%C3%A4t-Transparent/dp/B0009587YC/ref=zg_bs_g_pet-supplies_sccl_29/258-2527039-1537616?psc=1,#29,TRIXIE,"Trixie Skyddsnät, 6 x 3 m, Transparent",2 416,6 x 3 m,Star rating data not available,"254,",Color not available,Date first available data not available
29,https://www.amazon.se/Marina-Akvarieh%C3%A5v-finmaskig-10-bl%C3%A5/dp/B0002AQJHG/ref=zg_bs_g_pet-supplies_sccl_30/258-2527039-1537616?psc=1,#30,Marina,"Marina Akvariehåv, finmaskig, 10 cm, blå",8 488,10cm / 4-inch,Star rating data not available,"16,",Blå,Date first available data not available
30,https://www.amazon.se/Tetra-Plus-adapterblock-flexibla-slangar/dp/B00JLT2D56/ref=zg_bs_g_pet-supplies_sccl_1/258-2527039-1537616?psc=1,#51,Tetra,Tetra EX 400/600/800 Plus adapterblock för flexibla slangar,385,EX 400/600/800 Plus,Star rating data not available,"260,",Color not available,Date first available data not available
31,https://www.amazon.se/Baytion-Husdjursborste-f%C3%B6rkatter-h%C3%A5rborttagare-reng%C3%B6ring/dp/B08JQK32PW/ref=zg_bs_g_pet-supplies_sccl_2/258-2527039-1537616?psc=1,#52,Baytion,"Baytion Husdjursborste förkatter och hundar, hårborttagare, för långt hår och kort hår, smidiga rostfria borst, snabb rengöring av borsten",9 190,Size data not available,Star rating data not available,"135,",Rosa,Date first available data not available
32,https://www.amazon.se/kattv%C3%A5rleksaker-kattleksaker-plastspole-spiralfj%C3%A4drar-slumpm%C3%A4ssig/dp/B09STDD913/ref=zg_bs_g_pet-supplies_sccl_3/258-2527039-1537616?psc=1,#53,AIMICOCA,30-pack kattvårleksaker husdjur breda färgglada fjädrar kattleksaker plastspole spiralfjädrar för katt kattunge husdjur (slumpmässig färg),21,Size data not available,Star rating data not available,"109,",Color not available,Date first available data not available
33,https://www.amazon.se/FUKUMARU-Kl%C3%B6smatta-kl%C3%B6smatta-sisalkatt-horisontellt/dp/B07RV1GCR7/ref=zg_bs_g_pet-supplies_sccl_4/258-2527039-1537616?psc=1,#54,FUKUMARU,"FUKUMARU Klösmatta för katt, 60 x 40 cm klösmatta i naturlig sisalkatt, horisontellt klösbräda för kattgolv, skyddar möbler och soffor",10 653,Size data not available,Star rating data not available,"223,",Brun,Date first available data not available
34,https://www.amazon.se/sj%C3%A4lvreng%C3%B6rande-borste-H%C3%A5rreng%C3%B6ringsborste-hundar-Husdjursmassageborstar/dp/B0C818423Z/ref=zg_bs_g_pet-supplies_sccl_5/258-2527039-1537616?psc=1,#55,MOUNW,"Purry självrengörande borste, Purry Waggy Cat Brush, Magic Pet Comb, Pet Hårrengöringsborste for hundar Långt eller kort hår Katter Husdjursmassageborstar (Color : Yellow)",Number of rating not available,Size data not available,,"154,",Yellow,Date first available data not available
35,https://www.amazon.se/VIPNAJI-hundleksaksset-hundleksak-interaktiv-husdjursrepleksak/dp/B099F5CNP5/ref=zg_bs_g_pet-supplies_sccl_6/258-2527039-1537616?psc=1,#56,VIPNAJI,"VIPNAJI hundleksaksset, hundrep, hundleksak, interaktiv husdjursrepleksak, tillverkad av naturlig bomull, giftfri och luktfri, lämplig för små/medelstora/stora hundar (15 st)",255,Size data not available,Star rating data not available,"180,",Color not available,Date first available data not available
36,https://www.amazon.se/Podazz-fiskmatare-automatiska-fiskdispenser-AF-2009D/dp/B07S211LGQ/ref=zg_bs_g_pet-supplies_sccl_7/258-2527039-1537616?psc=1,#57,Podazz,"Podazz Akvarium, fiskmatare, semester, akvarium, automatisk fiskmatare, tankmatare, timer, automatiska matare för semester, fiskdispenser (AF-2009D)",465,Size data not available,Star rating data not available,"219,",AF-2009D,Date first available data not available
37,https://www.amazon.se/HEELE-No-Pull-hundsele-Medelstora-Andningsbar-Reflekterande/dp/B09ZK3Z3PL/ref=zg_bs_g_pet-supplies_sccl_8/258-2527039-1537616?psc=1,#58,HEELE,"HEELE Hundsele, No-Pull-hundsele, Hundsele Antidrag, Bröstsele för Hundar, Sele för Små, Medelstora och Stora Hundar, Andningsbar, Justerbar, Reflekterande Hundsele Med Vadderat Handtag, Grön, M",6 286,M,Star rating data not available,"269,",Ren Grön,Date first available data not available
38,https://www.amazon.se/dibea-KB00207-Kl%C3%B6str%C3%A4d-Ljusgr%C3%A5-Beige/dp/B00RY6AB2U/ref=zg_bs_g_pet-supplies_sccl_9/258-2527039-1537616?psc=1,#59,Dibea,"dibea KB00207 Klösträd, 112 cm, Ljusgrå/Beige",20 070,112 cm,Star rating data not available,"491,",Color not available,Date first available data not available
39,https://www.amazon.se/Tetra-128996-Wafer-Fiskfoder-Bottenfiskar/dp/B000LXV0SM/ref=zg_bs_g_pet-supplies_sccl_10/258-2527039-1537616?psc=1,#60,Tetra,"Tetra 128996 Wafer Mix Fiskfoder för Alla Bottenfiskar, 250 ml",2 777,Size data not available,Star rating data not available,"79,",Color not available,Date first available data not available
40,https://www.amazon.se/TRIXIE-Friends-Koppling-Cykelh%C3%A4ngare-Storlek/dp/B001BYFX4W/ref=zg_bs_g_pet-supplies_sccl_11/258-2527039-1537616?psc=1,#61,TRIXIE,"TRIXIE Friends on Tour Koppling för Cykelhängare, Svart, En Storlek",5 686,Size data not available,Star rating data not available,"79,",Svart,Date first available data not available
41,https://www.amazon.se/MakeSure-Kattl%C3%A5da-med-f%C3%B6rvaring-design/dp/B097PLV6RN/ref=zg_bs_g_pet-supplies_sccl_12/258-2527039-1537616?psc=1,#62,MakeSure,MakeSure Kattlåda med förvaring – vit – 60 x 38 x 45 cm – design,5,Size data not available,Star rating data not available,"1 630,",Vit,Date first available data not available
42,https://www.amazon.se/Airtag-katthalsband-reflekterande-kompatibel-s%C3%A4kerhetssp%C3%A4nne/dp/B09Z2LT9HG/ref=zg_bs_g_pet-supplies_sccl_13/258-2527039-1537616?psc=1,#63,Simket,"Airtag katthalsband, reflekterande Airtag katthalsband med klocka och Airtag hållare kompatibel med Apple Airtag, vackert katthalsband med brytbart säkerhetsspänne för kattungar valpar",641,Size data not available,Star rating data not available,"112,",Svart,Date first available data not available
43,https://www.amazon.se/TRIXIE-Strategispel-f%C3%B6r-Hundar-31/dp/B009WPTW9E/ref=zg_bs_g_pet-supplies_sccl_14/258-2527039-1537616?psc=1,#64,TRIXIE,"TRIXIE Strategispel för Hundar, 31 x 10 x 31 cm",3 737,31 x 10 x 31 cm,Star rating data not available,"190,",Flerfärgad,Date first available data not available
44,https://www.amazon.se/PAWZ-Road-kattkl%C3%A4ttring-aktivitetscenter-inomhuskatter/dp/B0BG1V7T75/ref=zg_bs_g_pet-supplies_sccl_15/258-2527039-1537616?psc=1,#65,PAWZ Road,"PAWZ Road Kaktusformat katträd, golv till tak, kattorn med justerbar höjd (229–275 cm), 5 nivåer, kattklättring, aktivitetscenter med mysig hängmatta, plattformar, dinglande bollar för inomhuskatter",297,Size data not available,Star rating data not available,"895,",Kaktus,Date first available data not available
45,https://www.amazon.se/Sheba-Selection-Bl%C3%B6tfoder-Katter-Paket/dp/B077GPYZYL/ref=zg_bs_g_pet-supplies_sccl_16/258-2527039-1537616?psc=1,#66,Sheba,"Sheba Selection Blötfoder för Katter, 85 g, Paket med 40",487,Size data not available,Star rating data not available,"216,",Color not available,Date first available data not available
46,https://www.amazon.se/Nakosite-PET2433-hundhalsband-vibrationer-LED-hundbricka/dp/B0745WCDQS/ref=zg_bs_g_pet-supplies_sccl_17/258-2527039-1537616?psc=1,#67,Nakosite,"Nakosite PET2433 Bästa hundhalsband för att motverka skall, halsband som stoppar hundar från att skälla. Använder hörbart ljud och vibrationer. Inga stötar. Halsrem av nylon för små, medelstora och stora hundar. LED-hundbricka",4 789,Size data not available,Star rating data not available,"200,",Svart,Date first available data not available
47,https://www.amazon.se/Aquael-Pat-mini-Filtersystem-Svart/dp/B00XW1FCHU/ref=zg_bs_g_pet-supplies_sccl_18/258-2527039-1537616?psc=1,#68,Aquael,"Aquael Pat mini Filtersystem, Svart",1 371,Size data not available,Star rating data not available,"149,",Color not available,Date first available data not available
48,https://www.amazon.se/Curli-Air-Mesh-Hundsele-S-Rosa/dp/B007578VXO/ref=zg_bs_g_pet-supplies_sccl_19/258-2527039-1537616?psc=1,#69,Curli,"Curli Air-Mesh Hundsele, S, Rosa",15 598,S,Star rating data not available,"219,",ROSA,Date first available data not available
49,https://www.amazon.se/Kattfont%C3%A4n-Rostfritt-Kattvattenfont%C3%A4n-diskmaskin-Tystg%C3%A5ende/dp/B0BTKX5BWN/ref=zg_bs_g_pet-supplies_sccl_20/258-2527039-1537616?psc=1,#70,tomxcute,"TOMXCUTE 4L Kattfontän i Rostfritt Stål, Rostfri Kattvattenfontän, kan diskas i diskmaskin, Tystgående drift, med Kolfilter och Svamp",302,Size data not available,Star rating data not available,"496,",Silver,Date first available data not available
50,https://www.amazon.se/Simple-Solution-Enzymatisk-reng%C3%B6ringsmedel-pro-bakteriereng%C3%B6ringskraft/dp/B01CZNPEZ0/ref=zg_bs_g_pet-supplies_sccl_21/258-2527039-1537616?psc=1,#71,Simple Solution,Simple Solution Extreme Stain and Odour Remover för katter| Enzymatisk rengöringsmedel med 3X pro-bakterierengöringskraft - 500 ml,6 321,500 ml (1er Pack),Star rating data not available,"110,",Color not available,Date first available data not available
51,https://www.amazon.se/Newaner-professionell-hundv%C3%A5rdssax-s%C3%A4kerhetstips-f%C3%B6rtunningssax/dp/B09STDCYQ7/ref=zg_bs_g_pet-supplies_sccl_22/258-2527039-1537616?psc=1,#72,Newaner,"Newaner professionell hundvårdssax, hundsax i rostfritt stål med runda säkerhetstips, med förtunningssax, böjd sax, rak sax, kam, blå",462,Size data not available,Star rating data not available,"199,",Color not available,Date first available data not available
52,https://www.amazon.se/Nobby-Tr%C3%A4spegel-med-landningsplats-10/dp/B000LXY0SO/ref=zg_bs_g_pet-supplies_sccl_23/258-2527039-1537616?psc=1,#73,Nobby,Nobby Träspegel med landningsplats 10 x 10 x 10 cm,8,Size data not available,Star rating data not available,"63,",Color not available,Date first available data not available
53,https://www.amazon.se/FEANDREA-Katttr%C3%A4d-%C3%B6verdrag-ljusbrun-PCT162M01/dp/B08XTG5WHL/ref=zg_bs_g_pet-supplies_sccl_24/258-2527039-1537616?psc=1,#74,FEANDREA,"FEANDREA Kattträd, Kattträd med mjukt överdrag, ljusbrun PCT162M01",560,Size data not available,Star rating data not available,"939,",Ljusbrun,Date first available data not available
54,https://www.amazon.se/Wuglo-Extra-stabil-bilstol-hundar/dp/B09N1SZ5DV/ref=zg_bs_g_pet-supplies_sccl_25/258-2527039-1537616?psc=1,#75,Wuglo,Wuglo Extra stabil bilstol för hundar – förstärkt bilhundstol för medelstora hundar med 4 fästremmar – robust och vattentät bilstol för baksätet (Storlek M),3 802,M,Star rating data not available,"406,",Beige,Date first available data not available
55,https://www.amazon.se/Lucky-Reptile-Sphagnum-Moss-luftfuktigheten/dp/B001KRDKW2/ref=zg_bs_g_pet-supplies_sccl_26/258-2527039-1537616?psc=1,#76,Lucky Reptile,Lucky Reptile Sphagnum Moss - 500 g terrariummossa för reptiler - Terrariummossa för att öka luftfuktigheten - Mossa från kontrollerad odling för orkidéer och bromelior - Reptiltillbehör,1 762,100 g,Star rating data not available,"121,",Grön,Date first available data not available
56,https://www.amazon.se/GimCat-Nutri-Pockets-Country-p%C3%A5se/dp/B0932VSDPY/ref=zg_bs_g_pet-supplies_sccl_27/258-2527039-1537616?psc=1,#77,GimCat,GimCat Nutri Pockets Country Mix - Knaprigt kattgodis med krämig fyllning och funktionella ingredienser - 1 påse (1 x 150 g),848,1 x 150 g,Star rating data not available,"33,",Color not available,Date first available data not available
57,https://www.amazon.se/TRIXIE-L%C3%B6plina-R%C3%B6d-8-m/dp/B000S932KS/ref=zg_bs_g_pet-supplies_sccl_28/258-2527039-1537616?psc=1,#78,TRIXIE,"TRIXIE Löplina, Röd, 8 m",2 063,8 m,Star rating data not available,"89,",Röd,Date first available data not available
58,https://www.amazon.se/TOWEAR-vattensk%C3%A5l-vattenmatare-anti-%C3%B6versv%C3%A4mning-vattenmatsk%C3%A5l/dp/B08NCQCGNX/ref=zg_bs_g_pet-supplies_sccl_29/258-2527039-1537616?psc=1,#79,TOWEAR,"TOWEAR Flytande vattenskål för husdjur, 1,5 l långsam vattenmatare fontän inget spill anti-översvämning automatisk vattenmatskål för hund katt valp djur matning (grå)",997,Size data not available,Star rating data not available,"219,",Grå,Date first available data not available
59,https://www.amazon.se/Churu-Skin-INABA-Treat-pur%C3%A9matdekoration/dp/B0BVZLR8GB/ref=zg_bs_g_pet-supplies_sccl_30/258-2527039-1537616?psc=1,#80,INABA,"Churu Skin & Coat från INABA Cat Treat – tonfisk – 1-pack (4 x 14 g totalt) / mjuk och krämig kattgodis, läckert och hälsosamt mellanmål, purématdekoration, naturlig, kornfri",12,Size data not available,Star rating data not available,"36,",Color not available,Date first available data not available
60,https://www.amazon.se/finefood-Meatz-Katter-godsaker-k%C3%A4nguru/dp/B084N1LCW9/ref=zg_bs_g_pet-supplies_sccl_81/258-2527039-1537616?psc=1,#81,Catz finefood,"catz finefood Meatz Katter godsaker känguru nr 13 – krispiga ränder av 100 procent kängurufkött – kattsnacks för allergiker utan socker, spannmålsfri, 45 g",1 758,45 g (1er Pack),,"54,",Color not available,Date first available data not available
61,https://www.amazon.se/Churu-Skin-INABA-Kattgodis-pur%C3%A9matdekoration/dp/B0BVZNJ25N/ref=zg_bs_g_pet-supplies_sccl_82/258-2527039-1537616?psc=1,#82,INABA,"Churu Skin & Coat från INABA Kattgodis – kyckling med kammussla – 1-pack (4 x 14 g totalt) / mjuk och krämig kattgodis, läckert och hälsosamt mellanmål, purématdekoration, naturlig, kornfri",4,Size data not available,Star rating data not available,"36,",Color not available,Date first available data not available
62,https://www.amazon.se/laserleksak-automatisk-interaktiv-leksak-USB-laddning-kattleksak/dp/B08RJ99NCS/ref=zg_bs_g_pet-supplies_sccl_83/258-2527039-1537616?psc=1,#83,Jjsm,"Katt laserleksak automatisk, kattunge/hund interaktiv leksak-USB-laddning kattleksak med 5 lägen, automatisk på/av och tyst, fånga ljuset - träning och träning för husdjur, batteri ingår inte",96,Size data not available,Star rating data not available,"189,",Color not available,Date first available data not available
63,https://www.amazon.se/Pippa-Max-golv-till-kattr%C3%A4d/dp/B07TKB42QL/ref=zg_bs_g_pet-supplies_sccl_84/258-2527039-1537616?psc=1,#84,Pippa & Max,"Pippa & Max golv till tak katträd 215 – 280 cm (krämfärgad) X-Large aktivitet klösande träd, klösstolpar med stora plattformar – beige och grå",907,Size data not available,Star rating data not available,"1 017,",Grädde,Date first available data not available
64,https://www.amazon.se/Cat-Stick-Mini-Anka-Kanin-Katt/dp/B001LEMS40/ref=zg_bs_g_pet-supplies_sccl_85/258-2527039-1537616?psc=1,#85,Vitakraft,"Cat-Stick Mini Anka & Kanin, Katt",645,Size data not available,Star rating data not available,"10,",Color not available,Date first available data not available
65,https://www.amazon.se/Julius-K9-F%C3%A4rg-krage-27-42-svart-gr%C3%A5/dp/B01CV6SACU/ref=zg_bs_g_pet-supplies_sccl_86/258-2527039-1537616?psc=1,#86,Julius-K9,"Julius-K9 Färg och grå krage, 20 mm (27–42 cm), svart-grå",13 274,20 mm (27-42 cm),Star rating data not available,"110,",Svart/grå,Date first available data not available
66,https://www.amazon.se/FEANDREA-skrapstolpe-katttr%C3%A4d-vintage-PCT112X01/dp/B09D78GGVL/ref=zg_bs_g_pet-supplies_sccl_87/258-2527039-1537616?psc=1,#87,FEANDREA,"FEANDREA skrapstolpe, kattträd, 2-i-1 möbel, vintage brun PCT112X01",160,Size data not available,Star rating data not available,"846,",Vintage Brun,Date first available data not available
67,https://www.amazon.se/flintronic-Neds%C3%A4nkbar-vattenpump-USB-vattenpump-hydroponik/dp/B07TW39QXP/ref=zg_bs_g_pet-supplies_sccl_88/258-2527039-1537616?psc=1,#88,flintronic,"flintronic Nedsänkbar vattenpump, 200 l/h USB-vattenpump för akvarium, akvarium, statyer och hydroponik DC 3,5-9 V 1-3 W (0,4-1,5 m)",5 450,Size data not available,Star rating data not available,"112,",#1 Svart/Sidosugkopp,Date first available data not available
