,product url,ranking,brand,product name,number of ratings,size,star rating,price(in sek),color,date first available
21,https://www.amazon.se/Madezz-Brushless-Controller-elcykel-scooter/dp/B07Y2YZ9KF/ref=zg_bs_g_sports_sccl_22/261-1754755-2231259?psc=1,#22,Madezz,Madezz Qiilu 36V/48V 350W Brushless Motor Controller för elcykel scooter,3,Size data not available,,Price data not available,Color not available,Date first available data not available
22,https://www.amazon.se/Garmin-010-13118-00-HRM-Pro-Plus-pulsband/dp/B0B3PNFK9H/ref=zg_bs_g_sports_sccl_23/261-1754755-2231259?psc=1,#23,Garmin,"Garmin HRM-Pro Plus, pulsband",2 025,Size data not available,,Price data not available,Svart,Date first available data not available
23,https://www.amazon.se/MYFOREST-drickflaska-tidsmarkeringar-vattenflaska-l%C3%A4ckages%C3%A4ker/dp/B097N98Y17/ref=zg_bs_g_sports_sccl_24/261-1754755-2231259?psc=1,#24,MYFOREST,"MYFOREST 2,2-liters drickflaska med tidsmarkeringar och sugrör, 2,2 liter, tritan, vattenflaska, BPA-fri och läckagesäker, 2 200 ml, slitstark sportflaska för löpning, yoga, camping",8 132,Size data not available,,Price data not available,Grön rosa,Date first available data not available
24,https://www.amazon.se/TRINORDIC-Ultral%C3%A4tt-Uppbl%C3%A5sbart-Liggunderlag-Integrerad/dp/B07X6RCM9M/ref=zg_bs_g_sports_sccl_25/261-1754755-2231259?psc=1,#25,TRINORDIC,TRINORDIC Ultralätt Uppblåsbart Liggunderlag med Integrerad Kudde - Liten & Kompakt Perfekt för Vandring Cykling Camping Backpacking,1 391,Size data not available,,Price data not available,Skogsgrön,Date first available data not available
25,https://www.amazon.se/Gobesty-Fiskesv%C3%A4ngar-sn%C3%A4ppkontakt-h%C3%B6gh%C3%A5llfast-fisketillbeh%C3%B6r/dp/B088RBQV7R/ref=zg_bs_g_sports_sccl_26/261-1754755-2231259?psc=1,#26,Gobesty,"Gobesty Fiskesvängar, 100 st vridbara tunna med säker snäppkontakt fiske solida ringar höghållfast fiske vridbara knappar redskap fisketillbehör",190,Size data not available,,Price data not available,Color not available,Date first available data not available
26,https://www.amazon.se/Topps-Match-Attax-Fotbollskort-samlarkort/dp/B0B7BP5354/ref=zg_bs_g_sports_sccl_27/261-1754755-2231259?psc=1,#27,Topps,Topps Match Attax 22/23 - UEFA Champions League Fotbollskort | Mega Tin - Underbarn (70 samlarkort inklusive 4 exklusiva Master Limited Edition),161,Size data not available,,Price data not available,Mega Tin | Wonderkids,Date first available data not available
27,https://www.amazon.se/polariserade-solglas%C3%B6gon-utomhus-skyddsglas%C3%B6gon-glas%C3%B6gon/dp/B0B1QCDRYK/ref=zg_bs_g_sports_sccl_28/261-1754755-2231259?psc=1,#28,N\\A,NA Polariserade solglasögon utomhus sport skyddsglasögon cykel glasögon pit skyddsglasögon solglasögon pit VIP E,39,Size data not available,,Price data not available,C4,Date first available data not available
28,https://www.amazon.se/MEITAGIE-vattenflaska-l%C3%A4ckages%C3%A4ker-dryckesflaska-utomhussport/dp/B0978PDMZJ/ref=zg_bs_g_sports_sccl_29/261-1754755-2231259?psc=1,#29,MEITAGIE,"MEITAGIE 1 000 ml motiverande vattenflaska med tidsmarkör, läckagesäker BPA-fri tritan dryckesflaska med fruktsil, perfekt för fitness, gym och utomhussport",7 411,Size data not available,,Price data not available,Omber: Himmel,Date first available data not available
29,https://www.amazon.se/Coleman-2000036076-Kylare-Storlek-Bl%C3%A5/dp/B000IBWI42/ref=zg_bs_g_sports_sccl_30/261-1754755-2231259?psc=1,#30,Coleman,"Coleman 2000036076 Kylare, En Storlek, Blå, Vit",7 991,Size data not available,,Price data not available,"Blå, Vit",Date first available data not available
30,https://www.amazon.se/vattent%C3%A4ta-torrv%C3%A4skor-snorklingsp%C3%A5se-driftv%C3%A4ska-kajaktillbeh%C3%B6r/dp/B092ZQR7ZB/ref=zg_bs_g_sports_sccl_31/261-1754755-2231259?psc=1,#31,TSLBW,"6 st vattentäta torrväskor torr säck torr påse bärbar stor kapacitet kombopåse snorklingspåse driftväska för resor, flottning, drivande, simning, snorkling, camping, cykling, fiske, kajaktillbehör",603,Size data not available,,Price data not available,blanda färg,Date first available data not available
31,https://www.amazon.se/Dragsko-Sportutrustning-simning-Diving-Travel/dp/B07C3LMYDM/ref=zg_bs_g_sports_sccl_32/261-1754755-2231259?psc=1,#32,aqua zone,Dragsko Sportutrustning Mesh Bag för simning Beach Diving Travel Gym,2,Size data not available,,Price data not available,Grön,Date first available data not available
32,https://www.amazon.se/USB-laddningsport-t%C3%A4ndaruttag-voltmeter-sk%C3%A4rm-vippstr%C3%B6mbrytare-kretskontroll/dp/B08CHHCWL4/ref=zg_bs_g_sports_sccl_33/261-1754755-2231259?psc=1,#33,DIWUJI,"IP65 Vattentät 12 V/24 V växelpanel, dubbel USB-laddningsport 4,2 A + tändaruttag + digital voltmeter-skärm, vippströmbrytare för båt, bil, husbil, fordon, lastbil, kretskontroll",1 009,Size data not available,,Price data not available,Color not available,Date first available data not available
33,https://www.amazon.se/Owelth-sj%C3%A4lvuppbl%C3%A5sande-utomhusbruk-liggunderlag-f%C3%B6rpackningsstorlek/dp/B0BLY4TMVD/ref=zg_bs_g_sports_sccl_34/261-1754755-2231259?psc=1,#34,Owelth,"Owelth självuppblåsande madrass för utomhusbruk, förtjockad luftmadrass, liggunderlag camping med kudde, vikbar, ultralätt sovmatta, liten förpackningsstorlek, uppblåsbart sovunderlag för vandring,",81,Size data not available,,Price data not available,blå,Date first available data not available
34,https://www.amazon.se/Handlebar-Extensions-Bicycle-Bracket-Accessories/dp/B0B21BVHYZ/ref=zg_bs_g_sports_sccl_35/261-1754755-2231259?psc=1,#35,Newin Star,1 Set Bike Handlebar Extensions Carbon Fiber Bicycle Mount Double Clamps Bike Bracket Bicycle Accessories(Black),Number of rating not available,Size data not available,,Price data not available,Black,Date first available data not available
35,https://www.amazon.se/SZXMDKH-25-stycken-karbinhakar-karbinhake/dp/B09GP5F32B/ref=zg_bs_g_sports_sccl_36/261-1754755-2231259?psc=1,#36,SZXMDKH,"SZXMDKH 25 stycken S karbinhakar – metall dubbel karbinhake – 8 formade karbinhakar för vandring, camping, hem",257,Size data not available,,Price data not available,Svart,Date first available data not available
36,https://www.amazon.se/vattent%C3%A4t-midjev%C3%A4ska-ryggs%C3%A4ckar-b%C3%A4ltesv%C3%A4ska-kamouflage/dp/B0836PCBY8/ref=zg_bs_g_sports_sccl_37/261-1754755-2231259?psc=1,#37,SZRHY,Stor vattentät midjeväska ryggsäckar för män kvinnor kvinnor svart midjeväska för resor festival gång sport löpning utomhus gym träning träning svart höftpåse pengar bältesväska med justerbar rem Svart kamouflage L,1 144,Size data not available,,Price data not available,Color not available,Date first available data not available
37,https://www.amazon.se/Sparktr%C3%A4nare-fotboll-solotr%C3%A4ningshj%C3%A4lp-midjeb%C3%A4lte-neopren/dp/B079JJYMDJ/ref=zg_bs_g_sports_sccl_38/261-1754755-2231259?psc=1,#38,FOCCTS,"Foccts Sparktränare för fotboll, soloträningshjälp med midjebälte i neopren för barn vuxna",566,Size data not available,,Price data not available,Svart,Date first available data not available
38,https://www.amazon.se/Solglas%C3%B6gon-cykelglas%C3%B6gon-sportglas%C3%B6gon-skyddsglas%C3%B6gon-utomhusaktiviteter/dp/B0C2HYL95W/ref=zg_bs_g_sports_sccl_39/261-1754755-2231259?psc=1,#39,BECILES,"BECILES Cykelglasögon herr dam, cykelglasögon vindtäta UV 400, färgglada cykelglasögon anti-Uv, racercykelglasögon för utomhusaktiviteter som cykling löpning klättring bilkörning fiske",Number of rating not available,Size data not available,,Price data not available,Färg 8,Date first available data not available
39,https://www.amazon.se/Rechargeable-GEMEK-h%C3%A4ngande-Brightness-n%C3%B6dsituationer/dp/B0BK4LTNSF/ref=zg_bs_g_sports_sccl_40/261-1754755-2231259?psc=1,#40,GEMEK,"Camping Lantern Rechargeable, GEMEK Retro Metal Camping Light, hängande Dimmable COB Brightness Tent Light för camping, nödsituationer, fiske, vandring etc (Grön)        [Energiklass A+++]",238,Size data not available,,Price data not available,Svart,Date first available data not available
40,https://www.amazon.se/DORISEA-fiskelina-fisketr%C3%A5d-n%C3%B6tningsbest%C3%A4ndig-superlina/dp/B08DXR2ZCC/ref=zg_bs_g_sports_sccl_41/261-1754755-2231259?psc=1,#41,DORISEA,DORISEA Extrem fläta 100 % Pe 300 m flätad fiskelina 3-250 kg test fisketråd fiskelina - nötningsbeständig otrolig superlina noll stretch liten diameter,862,Size data not available,,Price data not available,Svart,Date first available data not available
41,https://www.amazon.se/%C3%85ttkantig-Multifunktionell-Picknickmatta-Fotavtryck-320Tent-Waterproof-Carpet/dp/B09G1HR6VS/ref=zg_bs_g_sports_sccl_42/261-1754755-2231259?psc=1,#42,longeek,Longeek 1-4 Man Tält Camping Ultralätt Vattentät med Veranda 4 Säsonger Varmt Tipi,117,Size data not available,,Price data not available,320Tent-Waterproof-Carpet,Date first available data not available
42,https://www.amazon.se/SOLARA-vattenflaska-motiverande-tidsmark%C3%B6r-dricksvatten/dp/B09W1VT4HC/ref=zg_bs_g_sports_sccl_43/261-1754755-2231259?psc=1,#43,SOLARA,"SOLARA Okrossbar vattenflaska på 32 oz med motiverande tidsmarkör, nappflaska med sugrör, vattenflaska för gym kontor | mobilapp med påminnelse om dricksvatten | Grön surfare",3 868,Size data not available,,Price data not available,Green Surfer,Date first available data not available
43,https://www.amazon.se/Sovs%C3%A4cksfoder-reselakan-resesovs%C3%A4ck-kardborrband-ultral%C3%A4tt/dp/B06XZPT47H/ref=zg_bs_g_sports_sccl_44/261-1754755-2231259?psc=1,#44,Fit-Flip,"Resesovsäck ultralätt, mikrofiber Lätt reselakan Inlay med extra kuddfack, Inlett sovsäcksfoder sidenmjuk, sovsäck mikrofiber men också sovsäck foder",1 152,Size data not available,,Price data not available,Blå,Date first available data not available
44,https://www.amazon.se/sprinton-MAXIMUMCATCH-nylonn%C3%A4t-flugfiske-landningsn%C3%A4t/dp/B097GMHF7Q/ref=zg_bs_g_sports_sccl_45/261-1754755-2231259?psc=1,#45,sprinton,sprinton MAXIMUMCATCH fiskhåv träram med gummi/nylonnät flygfiske landning nät,11,Size data not available,,Price data not available,FL08 håv med gumminät,Date first available data not available
45,https://www.amazon.se/Stormsure-Neopren-v%C3%A5tdr%C3%A4kt-reparationssats-sj%C3%A4lvh%C3%A4ftande/dp/B07S825WNP/ref=zg_bs_g_sports_sccl_46/261-1754755-2231259?psc=1,#46,Stormsure,"Stormsure Neopren Queen våtdräkt reparationssats, självhäftande och lappar",188,Size data not available,,Price data not available,Svart,Date first available data not available
46,https://www.amazon.se/Wilson-Tennisbollar-startorange-orange-WRT137300/dp/B003J7MNCO/ref=zg_bs_g_sports_sccl_47/261-1754755-2231259?psc=1,#47,Wilson,Wilson Tennisbollar starter orange för barn,1 277,Size data not available,,Price data not available,apelsin,Date first available data not available
47,https://www.amazon.se/GOBKO-Golvcykelpump-Cykelpumpar-Multi-purpose-Sportbollar/dp/B094TXY2CD/ref=zg_bs_g_sports_sccl_48/261-1754755-2231259?psc=1,#48,GOBKO,"Cykel Golvpump med mätare, GOBKO Golvcykelpump med både Presta och Schrader Cykelpumpar Ventiler Högtryck 170Psi Multi-purpose Portable Air Pump för Road Bike MTB Sportbollar",5 820,Size data not available,,Price data not available,orange,Date first available data not available
48,https://www.amazon.se/VOANZO-Fiskedrag-plastl%C3%A5da-h%C3%A5rdmetall-saltvatten/dp/B08GWH7RG4/ref=zg_bs_g_sports_sccl_49/261-1754755-2231259?psc=1,#49,VOANZO,"VOANZO Fiskedrag, spinnare med plastlåda, för abborre, gädda, gös, öring, lax, blandade spinnare i hårdmetall, passar saltvatten och sötvatten",27,Size data not available,,Price data not available,Color not available,Date first available data not available
49,https://www.amazon.se/Macabolo-camping-gasspis-gassparare-skiftare-cylinder/dp/B0819W89QX/ref=zg_bs_g_sports_sccl_50/261-1754755-2231259?psc=1,#50,Macabolo,"Macabolo Adapter för camping-gasspis, utomhus, gassparare, skiftare, refill, gas, cylinder",10,Size data not available,,Price data not available,Color not available,Date first available data not available
50,https://www.amazon.se/DEKNO-Elektrisk-Scooter-Terr%C3%A4ngbil-Litium-batteri/dp/B0BZC42Q52/ref=zg_bs_g_sports_sccl_1/261-1754755-2231259?psc=1,#51,DEKNO,DEKNO Elektrisk Scooter Dubbel Motor 11 Inch Elektrisk Scooter Terrängbil med Litium-batteri 60V38Ah Elektrisk Scooter för vuxna,Number of rating not available,Size data not available,,Price data not available,Svart,Date first available data not available
51,https://www.amazon.se/Deeper-ITGAM0301-Fisks%C3%B6kare-Svart/dp/B01CQLVNTC/ref=zg_bs_g_sports_sccl_2/261-1754755-2231259?psc=1,#52,Deeper,Deeper PRO smart fisksökare – W-LAN fisksökare för kajak- och Belly båtfiske,1 064,Size data not available,,Price data not available,Color not available,Date first available data not available
52,https://www.amazon.se/Xiaomi-reservd%C3%A4ck-kompatibel-elscooter-bak-r%C3%B6d-2P/dp/B0BKSSPFVC/ref=zg_bs_g_sports_sccl_3/261-1754755-2231259?psc=1,#53,LSJX,"Däck för Xiaomi pro 2, solida reservdäck, kompatibel med Xiaomi Pro 2/1/1S/M365 elscooter, Gotrax gxl/XR/V2 elscooter, 8,5 tums reservdäck fram eller bak-röd-2P",23,Size data not available,,Price data not available,Color not available,Date first available data not available
53,https://www.amazon.se/Bakhjulsfj%C3%A4dring-Scooter-bakhjulsfj%C3%A4dring-st%C3%B6td%C3%A4mpare-elscooter/dp/B09B9V65BY/ref=zg_bs_g_sports_sccl_4/261-1754755-2231259?psc=1,#54,VOLOHAS,"Flycoo Bakhjulsfjädring för Xiaomi M365, 1S, Pro och Pro 2 Scooter/M365 bakhjulsfjädring lämplig stötdämpare för 10 tum m365 elscooter och Xtech broms",15,Size data not available,,Price data not available,Color not available,Date first available data not available
54,https://www.amazon.se/Mountrex%C2%AE-sovs%C3%A4ck-f%C3%B6rpackningsstorlek-sommarsovs%C3%A4ck-mumiesovs%C3%A4ck/dp/B07SD5P1V9/ref=zg_bs_g_sports_sccl_5/261-1754755-2231259?psc=1,#55,MOUNTREX,"MOUNTREX® Sovsäck – liten förpackningsstorlek och ultralätt (730 g/1500 g) – utomhus sommarsovsäck (100 GSM)/3–4 årstider (300 GSM) mamma sovsäck – camping, resor, festival – varm och parkopplingsbar",1 131,Size data not available,,Price data not available,Marinblå/röd,Date first available data not available
55,https://www.amazon.se/Stafeny-golfn%C3%A4t-k%C3%B6rning-tr%C3%A4dg%C3%A5rd-tr%C3%A4ningsm%C3%A5l/dp/B094N61WFN/ref=zg_bs_g_sports_sccl_6/261-1754755-2231259?psc=1,#56,Stafeny,Stafeny 2 m golfnät övning körning träff nät vikbar golf flisnät för trädgård utomhus inomhus golfbur träningsmål nät,Number of rating not available,Size data not available,,Price data not available,Svart,Date first available data not available
56,https://www.amazon.se/ROCKBROS-Sadelv%C3%A4ska-Cykelv%C3%A4ska-Racercyklar-Hopf%C3%A4llbara/dp/B09FLDQYT4/ref=zg_bs_g_sports_sccl_7/261-1754755-2231259?psc=1,#57,ROCKBROS,"ROCKBROS Sadelväska för Cyklar, Praktisk Cykelväska med Snabbfäste, Väska för MTB Racercyklar, Hopfällbara Cyklar, ca 1L",131,Size data not available,,Price data not available,Svart,Date first available data not available
57,https://www.amazon.se/Fitbit-Activity-6-months-Membership-Readiness/dp/B09BXQ4HMB/ref=zg_bs_g_sports_sccl_8/261-1754755-2231259?psc=1,#58,Fitbit,"Fitbit Charge 5 Activity Tracker with 6-months Premium Membership Included, up to 7 days battery life and Daily Readiness Score,Graphite/Black",23 641,Size data not available,,Price data not available,Svart,Date first available data not available
58,https://www.amazon.se/GUB-Universell-motorcykel-mobiltelefon-smartphone/dp/B07CGLNV1D/ref=zg_bs_g_sports_sccl_9/261-1754755-2231259?psc=1,#59,GUB,"GUB PRO2 Universell hållare för cykel, motorcykel, för mobiltelefon, smartphone, navigator etc.",676,Size data not available,,Price data not available,svart,Date first available data not available
59,https://www.amazon.se/UTOOL-%C3%96verlevnadsfilt-n%C3%B6dsituationer-reflekterande-filtpresenning/dp/B07KK63PWY/ref=zg_bs_g_sports_sccl_10/261-1754755-2231259?psc=1,#60,UTOOL,"UTOOL Överlevnadsfilt för nödsituationer, vattentät isolerad presenning, reflekterande filtpresenning, överlevnad rymdfilt, 3,0 stor tung termisk filt för vandring, camping, grön",427,Size data not available,,Price data not available,GRÖN,Date first available data not available
60,https://www.amazon.se/Houdao-Ers%C3%A4ttnings-Ers%C3%A4ttningsdyna-Multifunktionella-muskelstimulering/dp/B0B154866C/ref=zg_bs_g_sports_sccl_11/261-1754755-2231259?psc=1,#61,Houdao,Houdao 60 delar EMS Gel Pads Abs Trainer Ersättnings Gel Sheet Ersättningsdyna Multifunktionella Hydrogel Pads EMS Pads för EMS Trainer Buktränare Elektrisk muskelstimulering,78,Size data not available,,Price data not available,Color not available,Date first available data not available
61,https://www.amazon.se/karbinhake-sn%C3%A4ppfj%C3%A4der-nyckelringar-pl%C3%A5nb%C3%B6cker-organisationstillbeh%C3%B6r/dp/B08Z2ZVKXG/ref=zg_bs_g_sports_sccl_12/261-1754755-2231259?psc=1,#62,LXYNALI,"Rund karbinhake, rund karbinhake, liten karbinhake, rund vår snap clips, snäppfjäder, snäppkrok för nyckelringar, väskor, plånböcker, organisationstillbehör, 18 stycken",32,Size data not available,,Price data not available,Color not available,Date first available data not available
62,https://www.amazon.se/4stT%C3%A4ltstakar-Markisankare-fj%C3%A4dersp%C3%A4nne-Fj%C3%A4derkrokar-presenningar/dp/B0BTD4FQDK/ref=zg_bs_g_sports_sccl_13/261-1754755-2231259?psc=1,#63,Sloane,"Deck Anchor Peg,4stTältstakar Markisankare med fjäderspänne | Heavy Duty Rostfritt stål Wire Fjäderkrokar Däckspinnar presenningar, tält, trådställ",Number of rating not available,Size data not available,,Price data not available,4 st,Date first available data not available
63,https://www.amazon.se/cykelhj%C3%A4lm-Bluetooth-k%C3%B6rinspelare-LED-bakljusfunktion-stadspendlare/dp/B09MFMR9S7/ref=zg_bs_g_sports_sccl_14/261-1754755-2231259?psc=1,#64,JARONOON,Vuxen cykelhjälm Bluetooth smart hjälm med körinspelare och avtagbart visir LED-bakljusfunktion för män stadspendlare,1,Size data not available,,Price data not available,Svart,Date first available data not available
