,product url,ranking,brand,product name,number of ratings,size,star rating,price(in sek),color,date first available
33,https://www.amazon.se/Westmark-K%C3%A4rnborttagare-livsmedelss%C3%A4ker-bel%C3%A4ggning-40102260/dp/B000RT8308/ref=zg_bs_g_kitchen_sccl_4/258-3170600-8022730?psc=1,#54,Westmark,"Westmark Kärnborttagare för plommon, 16.7 cm lång, Aluminium med livsmedelssäker beläggning, Blad av rostfritt stål, Steinex, Silver, 40102260",7 886,Size data not available,(13 betyg) 85 % positivt under livslängden,"185,",Silver,Date first available data not available
34,https://www.amazon.se/Spiegelau-Nachtmann-Kristallglas-Genomskinlig-750/dp/B0193813F0/ref=zg_bs_g_kitchen_sccl_5/258-3170600-8022730?psc=1,#55,Spiegelau & Nachtmann,"Spiegelau & Nachtmann Kristallglas, Genomskinlig, 750 ml",1 197,Size data not available,(11 betyg) 45 % positivt under livslängden,"316,",Genomskinlig,Date first available data not available
35,https://www.amazon.se/HEM-R%C3%B6kelseval-15-l%C3%A5dor-pinnar/dp/B07FKVTFTF/ref=zg_bs_g_kitchen_sccl_6/258-3170600-8022730?psc=1,#56,HEM,HEM Rökelseval x 15 lådor – 300 pinnar!,10 213,Size data not available,(5 betyg) 40 % positivt under livslängden,"135,",Color not available,Date first available data not available
36,https://www.amazon.se/PHILIPS-Aquaclean-kalk-vattenfilter-espressomaskiner/dp/B074M9DZ4N/ref=zg_bs_g_kitchen_sccl_7/258-3170600-8022730?psc=1,#57,PHILIPS,PHILIPS Aquaclean kalk- och vattenfilter - passar PHILIPS helautomatiska espressomaskiner - 1 Aquaclean filter - CA6903/10,15 379,Size data not available,(4 betyg) 100 % positivt under livslängden,"139,",Color not available,Date first available data not available
37,https://www.amazon.se/Mepal-Modula-Cheese-Beh%C3%A5llare-Genomskinlig/dp/B00UO9YAI0/ref=zg_bs_g_kitchen_sccl_8/258-3170600-8022730?psc=1,#58,Mepal,"Mepal Modula Cheese Behållare, San/Pp, Genomskinlig, 2800 ml",1 083,2800 ml,(5 betyg) 100 % positivt under livslängden,"159,",Genomskinlig,Date first available data not available
38,https://www.amazon.se/reservdelar-huvudborste-HEPA-filter-sidoborstar-borstreng%C3%B6ringsverktyg/dp/B0BXPZXJG9/ref=zg_bs_g_kitchen_sccl_9/258-3170600-8022730?psc=1,#59,heuchaey,"Tillbehör till Xiaomi Roborock S7, reservdelar till Roborock S7 S7 Plus S7 MaxV, reservdelar innehåller 2 huvudborste, 6 torkdukar, 6 HEPA-filter, 6 sidoborstar, 1 borstrengöringsverktyg, 1",14,Size data not available,4.5,"233,",Color not available,Date first available data not available
39,https://www.amazon.se/Slipstensset-dubbelsidig-kornstorlek-professionell-l%C3%A4derstrigel/dp/B0B422GLLY/ref=zg_bs_g_kitchen_sccl_10/258-3170600-8022730?psc=1,#60,FAOKZE,"Faokze Slipstensset 9-i-1, dubbelsidig knivslip med kornstorlek 400/1000 och 3 000/8 000, professionell brynsten, brynsten med halkfri bambubotten, vinkelguide, läderstrigel",272,Size data not available,4.1,"320,",Svart,Date first available data not available
40,https://www.amazon.se/Isbitsform-LFGB-Certifierad-Isformar-Stapelbara-Flexibla/dp/B09QLCNXZJ/ref=zg_bs_g_kitchen_sccl_11/258-3170600-8022730?psc=1,#61,Jrisbo,"4 Stycken Isform med Lock, Silikon Isbitsform Säker Silikon BPA-fri och LFGB-Certifierad, JRISBO Isformar Stapelbara Flexibla lätt att ta bort isbit, Gör 56 isbitar på en gång",1 930,Size data not available,4.6,"139,",Blå,Date first available data not available
41,https://www.amazon.se/Vileda-155737-Mopp-R%C3%B6d-Gr%C3%A5/dp/B005U94N9A/ref=zg_bs_g_kitchen_sccl_12/258-3170600-8022730?psc=1,#62,Vileda,"Vileda 155737 Mopp, Röd, Grå",14 194,Size data not available,(1 betyg) 100 % positivt under de senaste 12 månaderna,"321,","Svart, Röd",Date first available data not available
42,https://www.amazon.se/VASAGLE-Sminkbord-sminkbord-LED-lampor-RDT120T10/dp/B09BN5XCS6/ref=zg_bs_g_kitchen_sccl_13/258-3170600-8022730?psc=1,#63,VASAGLE,"VASAGLE Sminkbord, sminkbord, sminkbord med 9 LED-lampor och spegel, sminkbord med 2 lådor och 3 fack, modern stil, vit RDT120T10",585,Size data not available,4.6,"1 279,",Vit,Date first available data not available
43,https://www.amazon.se/Newaner-gr%C3%A4dddispenser-dekorationsmunstycken-reng%C3%B6ringsborste-l%C3%A4ckages%C3%A4ker/dp/B0B293YGL8/ref=zg_bs_g_kitchen_sccl_14/258-3170600-8022730?psc=1,#64,Newaner,"Newaner 500 ml grädddispenser/gräddsifon av aluminium med 3 dekorationsmunstycken av rostfritt stål och 1 rengöringsborste, läckagesäker, för beredning av vispgrädde, kräm, mousse och desserter",430,Size data not available,4.3,"299,",Silver,Date first available data not available
44,https://www.amazon.se/duschh%C3%B6rnhylla-borrning-sj%C3%A4lvh%C3%A4ftande-duschhylla-aluminium/dp/B07WV39YJ5/ref=zg_bs_g_kitchen_sccl_15/258-3170600-8022730?psc=1,#65,GRICOL,"Gricol duschhörnhylla ingen borrning krävs, självhäftande duschhylla i aluminium",9 508,Size data not available,4.7,"219,",Svart,Date first available data not available
45,https://www.amazon.se/Vakuum-F%C3%B6rvaringsp%C3%A5sar-T%C3%A4cken-Kl%C3%A4der-Resor/dp/B0819W43NJ/ref=zg_bs_g_kitchen_sccl_16/258-3170600-8022730?psc=1,#66,Urban Nomad,"Vakuum Förvaringspåsar för Täcken, Kläder Resor – 12-Paket, 3 Storlekar: Jumbo Medium Small | Återanvändbar och Läckagefri Komprimering, 80% mer Utrymme Sparas | Sängkläder Kuddar Filtar (Set med 12)",3 835,Size data not available,4.4,"289,",Set med 12,Date first available data not available
46,https://www.amazon.se/SOLEJAZZ-F%C3%B6rvaringsvagn-funktionell-organisat%C3%B6r-tv%C3%A4ttstuga/dp/B085SXG8NS/ref=zg_bs_g_kitchen_sccl_17/258-3170600-8022730?psc=1,#67,SOLEJAZZ,"SOLEJAZZ Förvaringsvagn i 4 nivåer, skjutbar, smal, rullande, funktionell vagn, mobil förvaring, hyllor, organisatör för kök, badrum, tvättstuga, sovrum, smala platser, plast, vit",6 129,Size data not available,4.3,"268,",Vit,Date first available data not available
47,https://www.amazon.se/Hibisaws-F%C3%B6rvaringsburkar-F%C3%B6rvaringsl%C3%A5da-F%C3%B6rvaringsbeh%C3%A5llare-24B/dp/B0BV1MNTJ4/ref=zg_bs_g_kitchen_sccl_18/258-3170600-8022730?psc=1,#68,Hibisaws,"Hibisaws 42L Stor Kapacitet, Förvaringsburkar Set Med 24, Köksorganizer Förvaringslåda i BPA-fri Plast Med Lock, Förvaringsbehållare, Förvaringsburk, Behållare För Spaghetti(24B)",73,Size data not available,4.2,"499,",Color not available,Date first available data not available
48,https://www.amazon.se/Swiffer-Dammmagnet-set-Paket-med-3/dp/B006VABXBS/ref=zg_bs_g_kitchen_sccl_19/258-3170600-8022730?psc=1,#69,Swiffer,"Swiffer Dammmagnet-set, Paket med 3",67,Size data not available,4.6,"37,",Vit,Date first available data not available
49,https://www.amazon.se/Bosch-dammsugarp%C3%A5se-BBZ41FGALL-PowerProtect-dammsugaren/dp/B00MN849PE/ref=zg_bs_g_kitchen_sccl_20/258-3170600-8022730?psc=1,#70,Bosch,"Bosch dammsugarpåse BBZ41FGALL med PowerProtect, ger hög sugeffekt för dammsugaren, 99,9% filtrering, 4 st",8 569,Size data not available,& GRATIS leverans,"89,",Vit,Date first available data not available
50,https://www.amazon.se/Vileda-Turbo-EasyWring-Clean-Mikrofibermopp/dp/B01HTTQ6A2/ref=zg_bs_g_kitchen_sccl_21/258-3170600-8022730?psc=1,#71,Vileda,"Vileda Turbo EasyWring & Clean Mikrofibermopp och Hink, Grå/Röd, 48.5 x 27.5 x 28 cm",76 295,Size data not available,4.5,"392,",Grå/Röd,Date first available data not available
51,https://www.amazon.se/Aarke-Flaskor-Kolsyremaskin-Carbonator-Detaljer/dp/B0B7NMT8M8/ref=zg_bs_g_kitchen_sccl_22/258-3170600-8022730?psc=1,#72,Aarke,"Aarke 2-pack Flaskor för Kolsyremaskin Carbonator 3, fri från BPA och med Detaljer i stål (800 ml)",4 568,Size data not available,4.4,"300,",Stål,Date first available data not available
52,https://www.amazon.se/FAMKEEP-Kryddburk-glas-k%C3%B6ksf%C3%B6rvaring-kryddetiketter/dp/B0BZPNVWR7/ref=zg_bs_g_kitchen_sccl_23/258-3170600-8022730?psc=1,#73,FAMKEEP,"FAMKEEP Kryddburk i glas och trä - 24 delar 120 ml kryddburkar set, kryddburkar set för köksförvaring med kryddetiketter, shaker, tratt, borste",22,Size data not available,4.5,"360,",Color not available,Date first available data not available
53,https://www.amazon.se/ThermoPro-mattermometer-matlagningstermometer-k%C3%B6ttermometer-bakgrundsbelyst/dp/B07QMRKLL4/ref=zg_bs_g_kitchen_sccl_24/258-3170600-8022730?psc=1,#74,ThermoPro,"ThermoPro TP19 Vattentät mattermometer termoelement omedelbar avläsning matlagningstermometer för kök BBQ digital köttermometer med tvåhänt bakgrundsbelyst för godis, sylt, choklad",814,Size data not available,4.6,"258,",Svart,Date first available data not available
54,https://www.amazon.se/avkalkningstabletter-espressomaskiner-livsl%C3%A4ngden-espressomaskinen-TZ80002B/dp/B08D3DJJ8P/ref=zg_bs_g_kitchen_sccl_25/258-3170600-8022730?psc=1,#75,SIEMENS,"Siemens avkalkningstabletter till espressomaskiner, Reducerar kalkrester, Förhindrar korrosion, Förlänger livslängden på espressomaskinen, TZ80002B",515,Size data not available,4.7,"130,",Color not available,Date first available data not available
55,https://www.amazon.se/MAISITOO-cocktailshaker-set-cocktailbarset-cocktailblandningsset-cocktailpresentset/dp/B095K5HWXT/ref=zg_bs_g_kitchen_sccl_26/258-3170600-8022730?psc=1,#76,MAISITOO,"MAISITOO Cocktailset, rostfritt stål cocktailshaker-set, 20-delat cocktailbarset, bartendersats cocktailblandningsset för hem/bar, med receptbok, 750 ml cocktailpresentset",194,Size data not available,4.4,"210,",Color not available,Date first available data not available
56,https://www.amazon.se/Emerio-WK-119988-Vattenkokare-Liter-Svart/dp/B07GDVG5FQ/ref=zg_bs_g_kitchen_sccl_27/258-3170600-8022730?psc=1,#77,emerio,"Emerio WK-119988 Vattenkokare, 1,7 Liter, 2200 watt, Svart",10 836,Size data not available,4.3,"349,",Silver,Date first available data not available
57,https://www.amazon.se/Ellos-Home-p%C3%A5-lakan-Heaven-Ekologisk/dp/B09NDX25B8/ref=zg_bs_g_kitchen_sccl_28/258-3170600-8022730?psc=1,#78,Home,"Ellos Home, Dra på-lakan Heaven, Ekologisk Bomull, Färg: Ljusblå, 160x200 cm",27,Size data not available,4.3,"233,",Ljusblå,Date first available data not available
58,https://www.amazon.se/DREAMSTAR-kallskummadrass-%C3%96ko-Tex-certifierad-h%C3%A5rdhetsgrad-rullmadrass/dp/B097Y42GWC/ref=zg_bs_g_kitchen_sccl_29/258-3170600-8022730?psc=1,#79,DREAMSTAR,"DREAMSTAR Easy Flex, ortopedisk kallskummadrass med 7 zoner, Öko-Tex-certifierad, hårdhetsgrad 2 och 3, rullmadrass, 140 x 200 cm",1 864,140 x 200 cm,4.1,"789,",Vit,Date first available data not available
59,https://www.amazon.se/ELEKTROTOD-Elektrovalvula-ers%C3%A4ttning-tv%C3%A4ttmaskin-1531090002/dp/B0B17RLGX9/ref=zg_bs_g_kitchen_sccl_30/258-3170600-8022730?psc=1,#80,E ELECTROTODO REPUESTOS Y PEQUEÑO ELECTRODOMESTICO,"ELEKTROTOD Elektrovalvula 2 vias ersättning tvättmaskin från Beko, Brandt, Candy, Fagor, Teka, Vestel 1531090002",Number of rating not available,Size data not available,,"17,",Color not available,Date first available data not available
