,product url,ranking,brand,product name,number of ratings,size,star rating,price(in sek),color,date first available
10,https://www.amazon.se/Motst%C3%A5ndsband-Band-Motst%C3%A5ndsniv%C3%A5er-Bok-F%C3%B6rvaringsfodral/dp/B016A9IUWY/ref=zg_bs_g_sports_sccl_11/259-1919735-2183020?psc=1,#11,Panathletic,"Motståndsband, Set med 5 Band - 5 Motståndsnivåer, Träningsguide, E-Bok, Förvaringsfodral – 5 st. elastiska fitnessband, hemträningsband, gummiband, träningsband",17 578,Size data not available,4.4,"129,",Color not available,Date first available data not available
11,https://www.amazon.se/Mikrofiberhanddukar-ultral%C3%A4tt-kompakt-snabbtorkande-Mikrofiberhandduk/dp/B0BB2DX912/ref=zg_bs_g_sports_sccl_12/259-1919735-2183020?psc=1,#12,Fit-Flip,"Mikrofiberhanddukar ultralätt, kompakt och snabbtorkande - Mikrofiberhandduk - den perfekta sporthandduken, strandhandduk och resehandduk (50x30cm - 1 Styck utan påse - Lilac)",5,Size data not available,3.8,"109,",Lilac,Date first available data not available
12,https://www.amazon.se/Dry-vattent%C3%A4t-v%C3%A4ska-strandskyddad-dokumentv%C3%A4ska/dp/B08T236Q3Z/ref=zg_bs_g_sports_sccl_13/259-1919735-2183020?psc=1,#13,Nordlight,"Dry Bag 10L vattentät väska - (Metallic) Packväska och strandskyddad dokumentväska för strand, kanot, paddling, dykning",4 155,Size data not available,4.2,"183,",Metallic,Date first available data not available
13,https://www.amazon.se/SmartB-slingshot-katapult-slangbella-gummiband/dp/B08W2DN1NB/ref=zg_bs_g_sports_sccl_14/259-1919735-2183020?psc=1,#14,SmartB,"SmartB Zwille slingshot, slingshot katapult slangbella Zwille Katschi sport slangbella med kraftigt gummiband - Levereras med läderfodral + 100 st rund boll",51,Size data not available,3.7,"199,",Color not available,Date first available data not available
14,https://www.amazon.se/MEITAGIE-vattenflaska-l%C3%A4ckages%C3%A4ker-dryckesflaska-utomhussport/dp/B0978PDMZJ/ref=zg_bs_g_sports_sccl_15/259-1919735-2183020?psc=1,#15,MEITAGIE,"MEITAGIE 1 000 ml motiverande vattenflaska med tidsmarkör, läckagesäker BPA-fri tritan dryckesflaska med fruktsil, perfekt för fitness, gym och utomhussport",7 159,Size data not available,(2 betyg) 50 % positivt under de senaste 12 månaderna,"168,",Omber: Himmel,Date first available data not available
15,https://www.amazon.se/FitBeast-Handgrepp-st%C3%A4rkare-underarmsgrepp-tr%C3%A4ningssats/dp/B07BXDN3HH/ref=zg_bs_g_sports_sccl_16/259-1919735-2183020?psc=1,#16,FitBeast,"FitBeast Handgrepp Förstärkare underarmsgrepp träningssats – 5-pack, justerbar handgrepp, fingerträning, fingersträckare, träningsring och stresslindring greppboll för idrottare",9 671,Size data not available,4.4,"189,",Svart,Date first available data not available
16,https://www.amazon.se/Hydraulisk-Mineralolja-ventileringssats-MTB-cykelbroms-reparationsverktyg/dp/B085C8R1W5/ref=zg_bs_g_sports_sccl_17/259-1919735-2183020?psc=1,#17,Cicony,"Hydraulisk skivbroms för cyklar Mineralolja ventileringssats för MTB-cykelbroms reparationsverktyg Shimano, Magura, Tektro och Sram Series",138,Size data not available,4.4,"240,",Color not available,Date first available data not available
17,https://www.amazon.se/BBB-Racingband-BHT-01_black-Svart-200/dp/B000VSWGLM/ref=zg_bs_g_sports_sccl_18/259-1919735-2183020?psc=1,#18,BBB,BBB Cycling Cykelstyreband RaceRibbon | Halkfri och stötdämpande för MTB vägcykel och Urban Cycling | Inkl. märkband och rattdubbar | BHT-01,3 690,Size data not available,4.3,"86,",Svart,Date first available data not available
18,https://www.amazon.se/Borgen-ventilationskit-hydrauliska-skivbromsar-steg-f%C3%B6r-steg-instruktioner/dp/B08WQ1XQCR/ref=zg_bs_g_sports_sccl_19/259-1919735-2183020?psc=1,#19,Borgen,Borgen ventilationskit för Tektro-TRP hydrauliska skivbromsar I cykelbroms service kit I ventilationskit med steg-för-steg-instruktioner för perfekt ventilation av bromsen,727,Size data not available,4.3,"255,",Color not available,Date first available data not available
19,https://www.amazon.se/Exerciser-Nyb%C3%B6rjare-Medel%C3%A5ldern-Avancerade-Anv%C3%A4ndare/dp/B0BYNJXJJ8/ref=zg_bs_g_sports_sccl_20/259-1919735-2183020?psc=1,#20,SAVITA,"6st Jawline Exerciser, Silikon Jawline Exerciser Sanitary and Doftless Jawline Exerciser för Män & Kvinnor Ansiktet Smalare för Nybörjare, Medelåldern och Avancerade Användare (3 Färger)",19,Size data not available,4.3,"120,","Mörkblå, röd, svart färg",Date first available data not available
20,https://www.amazon.se/PROVO-st%C3%A5lkabel-tillbeh%C3%B6r-g%C3%B6r-det-sj%C3%A4lv-justerbar/dp/B08TLRN329/ref=zg_bs_g_sports_sccl_21/259-1919735-2183020?psc=1,#21,PROVO,"PROVO Fitness stålkabel gymkabel kraftig stål kabel remskiva maskin tillbehör, gör-det-själv 3 m längd justerbar vajer för fitness LAT och lyft remskiva system för triceps träning hem gym träning",2,Size data not available,4.5,"149,",Color not available,Date first available data not available
21,https://www.amazon.se/CYCLISTAR-Cykelv%C3%A4ggsf%C3%A4ste-till-cykelv%C3%A4ggsf%C3%A4ste-pedalupph%C3%A4ngning/dp/B096Y2JGGL/ref=zg_bs_g_sports_sccl_22/259-1919735-2183020?psc=1,#22,Cyclistar,"CYCLISTAR Cykelväggsfäste upp till 40 kg - robust cykelväggsfäste för MTB, landsvägscykel, elcykel - cykelväggsfäste med pedalupphängning + 2x stödfäste",660,Size data not available,4.4,"139,",Color not available,Date first available data not available
22,https://www.amazon.se/TRIWONDER-vattenflaska-l%C3%B6parficka-%C3%A5terfuktningsflaska-vandring/dp/B07XP14WFB/ref=zg_bs_g_sports_sccl_23/259-1919735-2183020?psc=1,#23,TRIWONDER,TRIWONDER Mjuk flaska TPU hopfällbara rinnande vattenflaskor BPA-fri hopfällbar drickflaska för vätskepaket för löpning vandring cykling maraton klättring,2 320,Size data not available,4.1,"161,",500 ml - 2 stycken,Date first available data not available
23,https://www.amazon.se/Justerbara-ankelremmar-kabelmaskiner-ankelmanschetter-kardborreband/dp/B08LZWBMFM/ref=zg_bs_g_sports_sccl_24/259-1919735-2183020?psc=1,#24,Genneric,"Fentar Justerbara ankelremmar för kabelmaskiner, bekväm ankelrem för gym, dubbel D-ring, ankelmanschetter, fäste, benremmar med kardborreband för fitness och benträning, 2 st",585,Size data not available,4.5,"146,",Color not available,Date first available data not available
24,https://www.amazon.se/Waboba-Flyer-gummitoppel-mintgr%C3%B6n-orange/dp/B088KMH96Q/ref=zg_bs_g_sports_sccl_25/259-1919735-2183020?psc=1,#25,Waboba,"Waboba Flyer mjuk gummitoppel, mintgrön/orange",457,Size data not available,4.5,"110,",Mintgrön/orange,Date first available data not available
25,https://www.amazon.se/Uppladdningsbar-Blukar-Str%C3%A5lkastare-R%C3%B6relsesensor-N%C3%B6dsituationer/dp/B09BJV39FB/ref=zg_bs_g_sports_sccl_26/259-1919735-2183020?psc=1,#26,Blukar,"Pannlampa Uppladdningsbar, Blukar Superljus LED Strålkastare med Rörelsesensor, 6 Ljuslägen, IPX5 Vattentät, 30 Timmars Körtid för Strömavbrott, Nödsituationer, Löpning, Vandring etc.        [Energiklass A+++]",6 808,Size data not available,(31 betyg) 100 % positivt under de senaste 12 månaderna,"169,",Svart-röd-vit,Date first available data not available
26,https://www.amazon.se/Vicloon-fiskebeten-diskantkrokar-paljetter-konstgjorda/dp/B0989X9JJH/ref=zg_bs_g_sports_sccl_27/259-1919735-2183020?psc=1,#27,Vicloon,"Vicloon Spinner Blinker Set, 16 delar fiskebeten med diskantkrokar, paljetter konstgjorda beten för öring, abborre, lax, gädda, gös",469,Size data not available,4.1,"124,",Blandad färg,Date first available data not available
27,https://www.amazon.se/USB-laddningsport-t%C3%A4ndaruttag-voltmeter-sk%C3%A4rm-vippstr%C3%B6mbrytare-kretskontroll/dp/B08CHHCWL4/ref=zg_bs_g_sports_sccl_28/259-1919735-2183020?psc=1,#28,DIWUJI,"IP65 Vattentät 12 V/24 V växelpanel, dubbel USB-laddningsport 4,2 A + tändaruttag + digital voltmeter-skärm, vippströmbrytare för båt, bil, husbil, fordon, lastbil, kretskontroll",1 010,Size data not available,4.6,"289,",Color not available,Date first available data not available
28,https://www.amazon.se/FOMIYES-myggmedel-Refills-Universal-Myggmedel/dp/B0C8NGZX4N/ref=zg_bs_g_sports_sccl_29/259-1919735-2183020?psc=1,#29,FOMIYES,FOMIYES 60 St Myggmedel Refills Mygg Repeller Mattor Kompatibla Med Alla Bränsledrivna Repeller,1,Size data not available,5.0,"219,",Blandad färg,Date first available data not available
29,https://www.amazon.se/Callaway-Tredelad-handduk-svart-40/dp/B00H4OACN0/ref=zg_bs_g_sports_sccl_30/259-1919735-2183020?psc=1,#30,Callaway,"Callaway Tredelad handduk, svart, 40 x 51 cm",1,Size data not available,& GRATIS leverans,"174,",Svart,Date first available data not available
30,https://www.amazon.se/Fiskedrag-spinnfiske-fiskeredskap-jiggspinnare-toppspinnare/dp/B08ZSNYH96/ref=zg_bs_g_sports_sccl_31/259-1919735-2183020?psc=1,#31,LJHJIJ88,"Fiskedrag, spinnfiske, fiske, jigg spinnare, konstbete, fiskeredskap, konstbete, spinner, betesset, jiggspinnare för abborre och gädda, toppspinnare, jigg i olika storlekar och vikter, 6 stycken",16,Size data not available,& GRATIS leverans,"120,",Color not available,Date first available data not available
31,https://www.amazon.se/FAOKZE-ballongpump-automatiska-halvautomatiska-f%C3%B6delsedag/dp/B0BDM57MFN/ref=zg_bs_g_sports_sccl_32/259-1919735-2183020?psc=1,#32,FAOKZE,"FAOKZE elektrisk ballongpump, ballongpump 600W Inflator Dual Nozzle med automatiska och halvautomatiska lägen, med ballong knut Ballong kedja band för fest bröllop födelsedag, ljusblå",189,Size data not available,4.3,"210,",1,Date first available data not available
32,https://www.amazon.se/ALPIDEX-Slackline-Gymnastiska-Kl%C3%A4ttring-Ut%C3%B6kningsbar/dp/B09Q8K8267/ref=zg_bs_g_sports_sccl_33/259-1919735-2183020?psc=1,#33,ALPIDEX,ALPIDEX Ninja Slackline Kids Hinder Set Gymnastiska Ringar Knutar Swing Klättring Stege Tillbehör Utökningsbar Warrior Course,6,Size data not available,5.0,"649,",Basic,Date first available data not available
33,https://www.amazon.se/Fosmon-st%C3%B6ldskydd-inbrottslarm-fj%C3%A4rrkontroll-batteridriven/dp/B07PQ92SHC/ref=zg_bs_g_sports_sccl_34/259-1919735-2183020?psc=1,#34,Fosmon,"Fosmon stöldskydd inbrottslarm med fjärrkontroll, vattentät vibration utlösd batteridriven Loud 113 dB trådlös siiren för cykel, ebike, motorcykel, skoter, vagn, släpvagn, utrustning, staket",4 155,Size data not available,4.5,"197,",Svart,Date first available data not available
34,https://www.amazon.se/TRINORDIC-Ultral%C3%A4tt-Uppbl%C3%A5sbart-Liggunderlag-Integrerad/dp/B07X6RCM9M/ref=zg_bs_g_sports_sccl_35/259-1919735-2183020?psc=1,#35,TRINORDIC,TRINORDIC Ultralätt Uppblåsbart Liggunderlag med Integrerad Kudde - Liten & Kompakt Perfekt för Vandring Cykling Camping Backpacking,1 393,Size data not available,4.2,"489,",Skogsgrön,Date first available data not available
35,https://www.amazon.se/Garmin-010-13118-00-HRM-Pro-Plus-pulsband/dp/B0B3PNFK9H/ref=zg_bs_g_sports_sccl_36/259-1919735-2183020?psc=1,#36,Garmin,"Garmin HRM-Pro Plus, pulsband",2 049,Size data not available,(6 betyg) 33 % positivt under livslängden,"1 197,",Svart,Date first available data not available
36,https://www.amazon.se/YEAPEAK-Butterfly-kniv-butterfly-tr%C3%A4ningskniv-flipping-tricks/dp/B09ZQ9XLSD/ref=zg_bs_g_sports_sccl_37/259-1919735-2183020?psc=1,#37,YEAPEAK,"YEAPEAK Butterfly-kniv, Rainbow butterfly träningskniv oslipat blad övning träningskniv nybörjare, flipping-tricks, övning för balisong träning",13,Size data not available,3.2,"89,",Färg-1,Date first available data not available
37,https://www.amazon.se/MotuTech-laddare-elektrisk-laddningsadapterkabel-100-240V/dp/B09VZ3H27W/ref=zg_bs_g_sports_sccl_38/259-1919735-2183020?psc=1,#38,MotuTech,"MotuTech laddare för Xiaomi M365/Pro/Pro2/MI 3, för Segway Ninebot ES1/ES2/E22/E25 elektrisk scoter laddningsadapterkabel AC 100-240V AC 100-240V",57,Size data not available,& GRATIS leverans,"189,",Color not available,Date first available data not available
38,https://www.amazon.se/G4Free-br%C3%B6stficka-ryggs%C3%A4ckar-axelv%C3%A4ska-multifunktionell/dp/B075CJDGK1/ref=zg_bs_g_sports_sccl_39/259-1919735-2183020?psc=1,#39,G4Free,G4Free Sling Väskor Axelryggsäckar Brösttriangelpaket Ryggsäck Liten Crossbody Lätt Flerfunktionell Dagväska för Vuxna Eller Tonåringar,341,Size data not available,4.4,"179,",Color not available,Date first available data not available
39,https://www.amazon.se/Earth-Pak-vattent%C3%A4t-kraftfull-mobiltelefonfodral/dp/B074MH1DC4/ref=zg_bs_g_sports_sccl_40/259-1919735-2183020?psc=1,#40,Earth Pak,Earth Pak unisex Premium Waterproof Ryggsäck,437,Size data not available,4.6,"594,",Blå,Date first available data not available
40,https://www.amazon.se/Beco-Pool-surfing-Orange-Black/dp/B005EC006S/ref=zg_bs_g_sports_sccl_41/259-1919735-2183020?psc=1,#41,Beco,Beco – Barnens bad-/surfskor,6 302,Size data not available,4.2,"162,",Color not available,Date first available data not available
41,https://www.amazon.se/Alicer-reng%C3%B6ringsborste-golfklubbsborste-golfklubbsreng%C3%B6ring-golftillbeh%C3%B6r/dp/B0BZRKJ3XG/ref=zg_bs_g_sports_sccl_42/259-1919735-2183020?psc=1,#42,Alicer,"Alicer Golf Club rengöringsborste, golfklubbsborste, golfborste, golfklubbsrengöring, svarta golftillbehör, golfklubb borste spår renare",2,Size data not available,5.0,"109,",Color not available,Date first available data not available
42,https://www.amazon.se/Super-Sparrow-Vattenflaska-St%C3%A5lvattenflaska-Sportflaska/dp/B071VM26N6/ref=zg_bs_g_sports_sccl_43/259-1919735-2183020?psc=1,#43,Super Sparrow,Super Sparrow Vattenflaska - Rostfritt Stålvattenflaska - Dubbelvägg - Standard Mun - Giftfri BPA-Fri - Perfekt Som Sportflaska - 2 Lock,50 340,Size data not available,4.7,"243,",Mörkgrön,Date first available data not available
43,https://www.amazon.se/Best-Sporting-Rampset-skateboard-BMX-hjul/dp/B08FMKBFC2/ref=zg_bs_g_sports_sccl_44/259-1919735-2183020?psc=1,#44,Best Sporting,"Best Sporting Rampset för skateboard, BMX-hjul, skater och RC bilar (ramp 2 + 1)",84,Size data not available,4.3,"566,",Svart,Date first available data not available
44,https://www.amazon.se/AthleticPro-golvskyddsmatta-Fitness-31x31cm-halkskyddande/dp/B08X4JCN1P/ref=zg_bs_g_sports_sccl_45/259-1919735-2183020?psc=1,#45,AthleticPro,AthleticPro golvskyddsmatta Fitness [31x31cm] - 18 extra tjocka golvmattor [20% mer skydd] - halkskyddande skyddsmattor för träningslokal och -utrustning,2 340,Size data not available,(29 betyg) 95 % positivt under de senaste 12 månaderna,"264,",Svart,Date first available data not available
45,https://www.amazon.se/Gritin-Tr%C3%A4ningsband-Hudv%C3%A4nlig-Motst%C3%A5ndsband-Motst%C3%A5ndsniv%C3%A5e/dp/B07L9WLKZQ/ref=zg_bs_g_sports_sccl_46/259-1919735-2183020?psc=1,#46,Gritin,"Gritin Träningsband, [Set med 5] Hudvänlig Motståndsband med 5 Olika Motståndsnivåe - Resistance Bands för Muskeluppbyggnad, Yoga, Kroppsbyggande, Gymnastik.",93 837,Size data not available,(3 betyg) 100 % positivt under de senaste 12 månaderna,"119,",Green - Blue - Yellow - Pink - Black,Date first available data not available
46,https://www.amazon.se/polariserade-solglas%C3%B6gon-utomhus-skyddsglas%C3%B6gon-glas%C3%B6gon/dp/B0B1QCDRYK/ref=zg_bs_g_sports_sccl_47/259-1919735-2183020?psc=1,#47,N\\A,NA Polariserade solglasögon utomhus sport skyddsglasögon cykel glasögon pit skyddsglasögon solglasögon pit VIP E,39,Size data not available,4.3,"184,",C4,Date first available data not available
47,https://www.amazon.se/vattent%C3%A4ta-f%C3%B6rvaringsp%C3%A5sar-packv%C3%A4skor-f%C3%B6rvaringsp%C3%A5se-vattensport/dp/B089D3SYJZ/ref=zg_bs_g_sports_sccl_48/259-1919735-2183020?psc=1,#48,Lixa-da,"6 stycken utomhus vattentäta förvaringspåsar packväskor, för camping båtliv smartphone kamera förvaringspåse för drivande vattensport, (1,5 l 2,5 L + 3,0 L + 3,5 l + 5,0 l + 8,0 l)",119,Size data not available,4.3,"157,",17-6 st,Date first available data not available
48,https://www.amazon.se/ningdeCK-Cykelskiftnyckel-reparationsverktyg-dubbelhuvudverktyg-hemskiftnyckel/dp/B0894GJV3D/ref=zg_bs_g_sports_sccl_49/259-1919735-2183020?psc=1,#49,ningdeCK,"ningdeCK Cykelskiftnyckel, främre gaffel skiftnyckel reparationsverktyg 2 hål justerbara dubbelhuvudverktyg för hemskiftnyckel set cykel cykel, för SR Suntour XCT XCM XCR",Number of rating not available,Size data not available,Totalt pris:,"119,",Svart,Date first available data not available
49,https://www.amazon.se/Vicloon-fiskedrag-inklusive-trippelkrokar-fiskel%C3%A5da/dp/B0716SR6RF/ref=zg_bs_g_sports_sccl_50/259-1919735-2183020?psc=1,#50,Vicloon,"Vicloon 120 st blandade fiskedrag, inklusive spinnare, VIB, trippelkrokar, enkla krokar, svängbara, tänger och fiskelåda.",14,Size data not available,4.6,"209,",Color not available,Date first available data not available
50,https://www.amazon.se/Homgaty-husbilsmarkis-festljusupph%C3%A4ngning-utomhusbruk-juldekoration/dp/B0B2NS458X/ref=zg_bs_g_sports_sccl_1/259-1919735-2183020?psc=1,#51,Homgaty,"Homgaty Hängare för husbilsmarkis, markis, s-krokar, hängare, festljusupphängning för camping, tält, husvagn, husbil, inomhus- och utomhusbruk, juldekoration, 16 st (vit)",120,Size data not available,4.5,"139,",Color not available,Date first available data not available
51,https://www.amazon.se/PGA-Tour-200-Castle-Golf/dp/B002VJJKCW/ref=zg_bs_g_sports_sccl_2/259-1919735-2183020?psc=1,#52,PGA TOUR,PGA Tour 200 Castle Golf Tee - Röd/Gul/Blå/Rosa/Grå,2 001,Size data not available,4.4,"110,",Color not available,Date first available data not available
52,https://www.amazon.se/EXLECO-campingmatta-sj%C3%A4lvuppbl%C3%A5sande-luftmadrass-vandringstur/dp/B0BK8TG41Q/ref=zg_bs_g_sports_sccl_3/259-1919735-2183020?psc=1,#53,EXLECO,EXLECO campingmatta självuppblåsande luftmadrass utomhus camping madrass med kudde vikbar ultralätt luftsäng uppblåsbar säng campingmatta med fotpump för strand tält vandringstur grön,22,Size data not available,4.0,"349,",Enkelsäng/grön/med kudde,Date first available data not available
53,https://www.amazon.se/ISABAKE-Klockarmband-Forerunner-QuickFit-Ers%C3%A4ttningsarmband/dp/B09VDCJNCB/ref=zg_bs_g_sports_sccl_4/259-1919735-2183020?psc=1,#54,Brand data not available,"ISABAKE Klockarmband för Garmin Fenix 7/Fenix 6 Pro, Fenix 5/5 Plus, Forerunner 935/945, Quatix 5, 22mm QuickFit Silikon Ersättningsarmband",240,Size data not available,4.2,"155,",Color not available,Date first available data not available
54,https://www.amazon.se/Uniclife-Inriktningssats-mark%C3%B6rpennor-fj%C3%A4derkl%C3%A4mma-bollmarkeringsverktyg/dp/B094HN8V18/ref=zg_bs_g_sports_sccl_5/259-1919735-2183020?psc=1,#55,Uniclife,"Uniclife 2-pack golfboll foder Tri-Line Golf Inriktningssats med 2 markörpennor, Trippelspår putter stencil tillbehör fjäderklämma bollmarkeringsverktyg",367,Size data not available,4.4,"99,",Color not available,Date first available data not available
55,https://www.amazon.se/LONGRIDGE-PACNPNB-Utrustning-Chipsn%C3%A4t-Svart-Vit/dp/B000L0SKGA/ref=zg_bs_g_sports_sccl_6/259-1919735-2183020?psc=1,#56,LONGRIDGE,"LONGRIDGE PACNPNB Golf Utrustning Pop Up Chipsnät, Svart-Vit, En Storlek",1 558,Size data not available,& GRATIS leverans,"165,","Svart, Vit",Date first available data not available
56,https://www.amazon.se/Trangia-602500-Spritbr%C3%A4nnare-Guld-110/dp/B000AR7970/ref=zg_bs_g_sports_sccl_7/259-1919735-2183020?psc=1,#57,Trangia,Trangia Spiritusbrännare alla stormkokare,4 133,Size data not available,(3 betyg) 67 % positivt under de senaste 12 månaderna,"145,",Color not available,Date first available data not available
57,https://www.amazon.se/Blukar-Snabbhopprep-Trasselfritt-Skumhandtag-Fitnesstr%C3%A4ning/dp/B08CRVG7BB/ref=zg_bs_g_sports_sccl_8/259-1919735-2183020?psc=1,#58,Blukar,"Blukar Hopprep, snabbhopprep, trasselfritt och justerbart rep med snabba kullager och mjukt skumhandtag för fitnessträning, fettförbränningsövningar och boxning – reservrep och längdjusterare ingår",17 537,Size data not available,(3 betyg) 100 % positivt under de senaste 12 månaderna,"125,",Svart-röd,Date first available data not available
58,https://www.amazon.se/Dunlop-Cykell%C3%A5s-kombinationsl%C3%A5s-cykell%C3%A5s-s%C3%A4kerhetsniv%C3%A5/dp/B0BSV23SP1/ref=zg_bs_g_sports_sccl_9/259-1919735-2183020?psc=1,#59,Dunlop,"Dunlop Cykellås, kombinationslås, cykellås – hög säkerhetsnivå, 8–100 cm, cykellås med 5 nummerkod – kedja för elcykel, ebike siffror, cykellås, Pro Lock, svart",94,Size data not available,4.5,"200,",Svart,Date first available data not available
59,https://www.amazon.se/Jung-Durstig-gymnastikmatta-sportmatta-tr%C3%A4ningsmatta/dp/B07WFJ6J2T/ref=zg_bs_g_sports_sccl_10/259-1919735-2183020?psc=1,#60,Jung & Durstig,"Jung & Durstig Yogamatta i original, med bärrem, gymnastikmatta inklusive övningar, sportmatta med e-bok med träning, halkfri träningsmatta, 180 x 60 x 1 cm",749,Size data not available,4.5,"177,",GRÅ,Date first available data not available
60,https://www.amazon.se/Mr-Woodware-Military-Backpack-Kamouflage/dp/B0CBQQQC7X/ref=zg_bs_g_sports_sccl_11/259-1919735-2183020?psc=1,#61,Mr. Woodware,"Mr. Woodware Military Backpack, Kamouflage, Gross",Number of rating not available,Size data not available,,Price data not available,Kamouflage,Date first available data not available
61,https://www.amazon.se/WALKER-TAPE-Ultrah%C3%A5llna-minir%C3%A4nder-v%C3%A4ska/dp/B015UHXOXM/ref=zg_bs_g_sports_sccl_12/259-1919735-2183020?psc=1,#62,Walker Tape,WALKER TAPE S. Ultrahållna miniränder. 72 per väska,157,Size data not available,Ny säljare,"169,",Color not available,Date first available data not available
62,https://www.amazon.se/adidas-Unisex-Training-Fotboll-Panton/dp/B09GS1CTD1/ref=zg_bs_g_sports_sccl_13/259-1919735-2183020?psc=1,#63,Adidas,"adidas AL RIHLA, träningsboll",2 769,36,4.5,"341,",White/Panton,Date first available data not available
63,https://www.amazon.se/Longridge-Gummi-Golf-Driving-Range/dp/B00B4Y9IDQ/ref=zg_bs_g_sports_sccl_14/259-1919735-2183020?psc=1,#64,LONGRIDGE,Longridge unisex gummi köruppställning t-shirt (paket med 3),367,Size data not available,4.5,"36,",Color not available,Date first available data not available
64,https://www.amazon.se/Muc-Off-822-Punktering-Tubel%C3%B6s-T%C3%A4tningsmedel/dp/B07DWCGCK6/ref=zg_bs_g_sports_sccl_15/259-1919735-2183020?psc=1,#65,Muc Off,"Muc-Off 822 Ingen Punktering Tubelös Tätningsmedel, 1 L",3 429,1 L,Ny säljare,"342,",Svart,Date first available data not available
